episode,reward,avg_q,avg_target
525,-106.32407647152571,87.85009765625,90.61166381835938
526,6.615644858501042,86.81892395019531,90.4534074106524
527,234.3746214652962,85.74691772460938,90.28545369825946
528,281.07652139229145,87.44478607177734,90.1884733166611
529,269.63694414837414,85.13606262207031,90.42658257484436
530,-318.0525787000721,84.94834899902344,91.1436517366799
531,-412.66365794270575,85.82539367675781,91.75190659407731
532,226.13274684995378,83.06930541992188,90.76523427327474
533,-300.30603344647375,81.38558959960938,90.75395764044995
534,264.24952470512034,86.03598022460938,91.11799737288489
535,246.46438689027795,80.48461151123047,90.06325957062957
536,307.32571993600567,81.11470031738281,90.43889860828895
537,241.99933602361926,80.0077896118164,89.91163368614353
538,233.6179323187278,78.56802368164062,89.546781874795
539,287.1847670564501,79.22985076904297,89.09268405352752
540,280.8981504911442,77.90293884277344,89.19314234389871
541,46.11380201422202,79.53687286376953,89.53673686537631
542,236.88464047025298,79.58511352539062,89.38614595020917
543,277.4267006637855,80.31973266601562,89.0090116057151
544,267.5797928064573,81.32817077636719,88.56046420203315
545,-51.57684655017734,82.34085083007812,88.96323430096662
546,-184.56930079593562,83.59441375732422,88.39910946002585
547,257.45655622173746,80.88388061523438,87.84564089775085
548,123.4835412809414,78.58866882324219,87.31084831237793
549,268.08357742582837,80.2638931274414,87.0340103651761
550,299.1752832598496,79.13703155517578,87.36307557691045
551,279.5422135562862,81.18396759033203,87.32836043195027
552,271.39815367028496,83.85176849365234,87.35940981637403
553,276.49299566898145,84.83226776123047,87.51192393279882
554,254.32154121989964,80.80426025390625,86.96920821487262
555,299.76490056960995,81.184326171875,87.12648905171038
556,-341.03152770527623,81.87305450439453,87.26125201056985
557,270.1294787974032,80.52522277832031,87.1888096393683
558,-309.6029679404937,83.44998931884766,86.66496584012911
559,272.47628264482273,83.44060516357422,86.77338384988045
560,247.1262000321695,83.37541198730469,86.61872071070029
561,262.94780081719455,82.42186737060547,87.37571452958935
562,-149.0194586840043,84.54749298095703,87.01040621501643
563,-218.7513911021848,84.58891296386719,87.50667075036277
564,260.5271524853303,84.33433532714844,86.6208993770458
565,-215.34021061030236,85.5329818725586,87.80484600133137
566,205.79849130077974,88.72100830078125,86.83562789496213
567,251.4595649471254,88.41001892089844,86.9717555633963
568,-187.3919031508882,87.85800170898438,87.87772894441412
569,273.75610327108353,85.2065658569336,86.43420075007847
570,287.57213430032755,85.09501647949219,87.39288033790959
571,273.46578834041475,82.40363311767578,86.47452271537942
572,279.26508804107715,86.13078308105469,87.87948029187261
573,184.2197261615471,85.85331726074219,87.69951288967846
574,267.92607551712763,85.68145751953125,87.23481154956406
575,280.2253421670141,87.38531494140625,87.36026713053386
576,252.96622332289178,87.28030395507812,87.38166430172504
577,255.33360429920836,87.43304443359375,87.42138862609863
578,302.2662382835162,88.4055404663086,86.98579532497531
579,286.0220823333716,88.32456970214844,87.78076819142987
580,275.2482333411971,89.46975708007812,87.17515153151292
581,261.5293581249341,87.51221466064453,87.00692975079572
582,-148.7709973024395,88.0719985961914,88.31128080789145
583,242.58972406485867,89.15816497802734,86.99767289891362
584,257.4726081463972,84.01575469970703,86.51693725585938
585,245.53853992460805,87.7377700805664,86.64478494863971
586,250.2934302259051,85.44981384277344,87.11856770515442
587,265.44864448202753,85.97634887695312,86.4100069506415
588,283.05116276663864,85.9877700805664,87.41310642853244
589,266.6663559773549,86.39945220947266,87.4815410267223
590,267.7930223674374,85.60773468017578,87.48385893755047
591,240.80170947915445,87.7671890258789,88.25366304688535
592,287.213558953908,92.05081176757812,88.92095500839753
593,158.0191694284409,89.38665771484375,89.78300664520263
594,266.6945858851319,89.61990356445312,90.19194063055453
595,266.14338515136944,90.24285125732422,90.07160011147553
596,305.13406208507786,94.36666870117188,90.61124760142543
597,286.14294691880224,95.7353744506836,90.29575857992475
598,277.5361417150276,92.38908386230469,90.94163310983794
599,278.6731017392063,94.04561614990234,90.39681072410093
